Arg. a bend sa. on a chief gu. two barrulets of the first.	Nerberye.
Arg. a bend sa. on a chief gu. two barrulets or.	Nerberye or Nerbury. Nerbury, co. Devon.
Arg. a bend compony az. and or on a chief gu. two lions pass. guard. in pale of the third.	John Curzon, Bellingford, Norfolk, V.
Az. a bend chequy or and az on a chief gu. two lions ramp. of the second.	Curson, Norfolk.
Gu. a bend lozengy arg. on a chief of the second a mertlet sa.	Rochewell, Wales.
Az. a bend or on a chief arg. two Cornish choghs ppr.	Vyner.
Az. a bend or on a chief of the last two Cornish choughs ppr.	Viner. Vyner, Gautby, co. Lincoln.
Arg. a bend az. on a chief gu. three martlets of the field.	Hague, Stanley Hall, Wakefield.
Arg. a bend fusily gu. on a chief az. three escallops of the first.	Gamadge, V*. Gamage, V*.
Arg. a bend of four fusils conjoined gu. on a chief az. three escallops of the first.	Sr. .... de Gamage, V.
Arg. a bend lozengy gu. on a chief az. three escallops of the first.	Gamach, V*. Gamage, V*. Gamage, Wales.
Arg. a bend of five lozenges conjoined gu. on a chief az. three escallops of the first.	Sr. .... de Gamach, V. Sr. William Gamage, Coyte, V.
Arg. a bend engr. gu. on a chief of the last three escallops of the first.	Power, Coreen, co. Galway.
Sa. a bend or on a chief arg. three escallops gu.	Moderby, V.
Az. a bend or on a chief arg. a sinister hand betw. two Cornish choughs ppr.	Vyner or Viner London.
Arg. a bend sa. on a chief of the second a leopar's head or.	Jencote Jenicot or Jenycote, Gascoygne.
Barry of either per pale az. and or (another arg.) counterchanged a bend erminois on a chief gu. a dragon's head erased betw. two annulets of the second.	Knighton, Carlston, co. Dorset; and Blendworth Lodge, co. Hants; baronetcy 1 January 1813.
Arg. a bend sa. on a chief gu. three leopard's heads or.	Jenicot, Gascoigne, V.
Barry of five (seven V*) nebuly arg. and sa. a bend of the last on a chief gu. three leopard's heads or.	Clement, Kent, W.
Or a bend sa. on a chief gu. three griffin's heads erased of the field.	Percival.
Arg. a bend gu. on a chief of the last two mullets or.	Sr. John St. John Bletso, V.
Arg. a bend engr. gu. on a chief sa. two mullets or pierced of the second.	Salway.
Or a bend az. on a chief gu. two mullets arg. pierced of the first.	Gorges.
Arg. a bend gu. on a chief of the last three pierced mullets of the first.	Whitfield or Whitefield.
Arg. a bend gu. on a chief of the last three mullets or.	St. John, Ireland.
Arg. a bend gu. on a chief of the last three bezants.	Sterrell, co. Lincoln.
Gu. a bend erm. on a chief arg. three torteaux.	Broun, V*.
Sa. a bend erm. on a chief arg. three torteaux.	Broun, V. Browne, Essex.
Arg. a bend sa. on a chief gu. three woolpacks or.	Johnson, Long Melford, Suffolk; granted 1663.
Arg. a bend sa. on a chief of the second three woolpacks of the first.	James Jognson, Bishop of gloucester 1725, Worcester 1759-74.
Az. a bend or on a chief arg. a saltire engr. gu. betw. two Cornish choughs ppr.	Vyner, Lord Mayor of London 1654 and 1675. Vyner Gautby, co. Lincoln; anciently Le Veneur, co. Gloucester, co. Warwick, and co. Lincoln. Vyner Condover, co. Salop.
Gu. a bend or on a chief of the last a saltire engr. of the first betw. two Cornish choughs sa.	Vynor or Vynors, co. Wilts.
Az. a bend raguly .... in the sinister chief a ducal coronet or.	Merlin, Portcullis Pursuivant at Arms 1559.
Az. a bend raguly arg. in the sinister chief a ducal crown or a crescent az. on the bend for diff.	Merland, co. Lancaster, V.
Arg. a bend of four fusils conjoined sa. in the sinister chief a crescent arg.	Lye, V.
Vert a bend erm. in chief a crescent of the last.	Whetonhall, richmond, co. York.
Az. a bend wavy .... in the sinister chief a cross coupy arg.	William de Curbellio, Arch-bishop of Canturbury 1123-36.
Arg. a bend engr. sa. an escallop .... 'en le sou'eign peice'.	William Cusance, Y.
Arg. a bend engr. sa. an escallop .... for diff.	Ratcliff, Chappell, Essex.
Arg. a bend engr. sa. in the sinister chief an escallop gu.	Sir Richard Radcliff, V.
Arg. a bend engr. and an escallop in the sinister chief sa.	Cusance.
Az. a bend and in chief an estoile or.	Falkiner, Ireland.
Arg. a bend engr. sa. a fleur-de-lis-gu. for diff.	William fitz William Radcliff, 1350, V. The fleur-de-lis sa. Ratcliff, Todmorden, co. Lancaster; and co. York.
Az. a bend nebuly adn in the sinister chief a fleur-del-lis arg.	Swail.
Per chief gu. and arg. a bend engr. az. in the sinister chief a fleur-de-lis or for diff.	Leeke, co. Salop.
